epoch,train_recall,test_recall,train_loss,val_loss
0,0.00638798196415387,0.004689438919549122,"tensor(0.6956, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6862, device='cuda:0')"
0,0.0068509589796543575,0.0072984315982737155,"tensor(0.6130, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5984, device='cuda:0')"
0,0.0047012358385207205,0.0076675093330808314,"tensor(0.4809, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4527, device='cuda:0')"
0,0.004999610186487776,0.007146864873826463,"tensor(0.3438, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.3180, device='cuda:0')"
0,0.006534090069538638,0.009290212463536656,"tensor(0.2397, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.2246, device='cuda:0')"
0,0.006646085523732274,0.008474153077983135,"tensor(0.1601, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.1444, device='cuda:0')"
0,0.007738106711774625,0.007256711587756691,"tensor(0.0973, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0919, device='cuda:0')"
0,0.008023727639280541,0.006937490362669574,"tensor(0.0730, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0703, device='cuda:0')"
0,0.005841613057370909,0.006243261116123021,"tensor(0.0405, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0391, device='cuda:0')"
0,0.005728720575231684,0.006538085058633371,"tensor(0.0310, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0274, device='cuda:0')"
0,0.0058261735090606405,0.007336729889650778,"tensor(0.0197, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0269, device='cuda:0')"
0,0.0059887124537877905,0.007393097926590762,"tensor(0.0169, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0137, device='cuda:0')"
0,0.006828555097843634,0.006981227264984815,"tensor(0.0097, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0149, device='cuda:0')"
0,0.006937271807677029,0.0072390699658082674,"tensor(0.0121, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0140, device='cuda:0')"
0,0.006617913353007802,0.009165945920389338,"tensor(0.0202, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0092, device='cuda:0')"
0,0.006899226467479661,0.004830029690801855,"tensor(0.0082, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0128, device='cuda:0')"
0,0.006665510039016438,0.008005256041058608,"tensor(0.0046, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0048, device='cuda:0')"
0,0.006535364271759866,0.006770854759877524,"tensor(0.0091, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0100, device='cuda:0')"
0,0.007181004793430638,0.008206838783202176,"tensor(0.0028, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0029, device='cuda:0')"
0,0.006812858984362622,0.006355819909795734,"tensor(0.0034, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0060, device='cuda:0')"
0,0.0075165121841166615,0.0063191906934929485,"tensor(0.0037, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0064, device='cuda:0')"
0,0.006631319120734507,0.006479744909533225,"tensor(0.0051, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0083, device='cuda:0')"
0,0.006292209383503838,0.004898900439290133,"tensor(0.0104, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0068, device='cuda:0')"
0,0.006682277221636082,0.006730375741770779,"tensor(0.0045, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0042, device='cuda:0')"
0,0.00680876481319188,0.005068753557932433,"tensor(0.0075, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0038, device='cuda:0')"
0,0.005042505186403322,0.004418962429391955,"tensor(0.0032, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0039, device='cuda:0')"
0,0.006700092283332014,0.006876127072906717,"tensor(0.0042, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0040, device='cuda:0')"
0,0.007839240387084027,0.007132974940133522,"tensor(0.0132, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0169, device='cuda:0')"
0,0.005170476198168768,0.009866977049744643,"tensor(0.0093, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0181, device='cuda:0')"
0,0.007950023824438103,0.006332141426286337,"tensor(0.0140, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0106, device='cuda:0')"
0,0.006746179555882242,0.006236964806187849,"tensor(0.0064, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0056, device='cuda:0')"
0,0.008187833472045877,0.006533569958759405,"tensor(0.0023, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0040, device='cuda:0')"
0,0.006783509168077912,0.007939222203538132,"tensor(0.0033, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0047, device='cuda:0')"
0,0.007295389143450941,0.006700400800237439,"tensor(0.0042, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0022, device='cuda:0')"
0,0.006542594459508936,0.00670123219240173,"tensor(0.0064, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0022, device='cuda:0')"
0,0.009798969800266873,0.007521246062486166,"tensor(0.0025, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0020, device='cuda:0')"
0,0.008285239734446464,0.00681071678982463,"tensor(0.0017, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0041, device='cuda:0')"
0,0.008502303471566417,0.008888117079010584,"tensor(0.0026, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0013, device='cuda:0')"
0,0.007748827509888989,0.007004885250764409,"tensor(0.0033, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0016, device='cuda:0')"
0,0.007758702289105304,0.004925109347984478,"tensor(0.0013, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0031, device='cuda:0')"
0,0.006799970240023599,0.010297194060676,"tensor(0.0043, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0027, device='cuda:0')"
