epoch,train_recall,test_recall,train_loss,val_loss
0,0.013864400696715629,0.013210725387037013,"tensor(0.6861, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6732, device='cuda:0')"
0,0.015136774003726788,0.01516019974230503,"tensor(0.6417, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6351, device='cuda:0')"
0,0.020973285762595956,0.02075413413791278,"tensor(0.6307, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6268, device='cuda:0')"
0,0.025300375815453257,0.025267025587182395,"tensor(0.6094, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6054, device='cuda:0')"
0,0.028963047018902,0.028278954878058087,"tensor(0.6036, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5999, device='cuda:0')"
0,0.034316162501032955,0.033564363314166984,"tensor(0.5729, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5698, device='cuda:0')"
0,0.03508380294602034,0.034498040312670744,"tensor(0.5750, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5726, device='cuda:0')"
0,0.03623246983082548,0.03569688917679408,"tensor(0.5499, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5482, device='cuda:0')"
0,0.03728015353923238,0.03682954077993054,"tensor(0.5342, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5317, device='cuda:0')"
0,0.03793660261162161,0.03740868234879106,"tensor(0.5536, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5517, device='cuda:0')"
0,0.03832069328964359,0.03775620614771796,"tensor(0.5497, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5476, device='cuda:0')"
0,0.03834915892787803,0.03770099617415327,"tensor(0.5245, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5225, device='cuda:0')"
0,0.039165903152120644,0.03873910990064036,"tensor(0.5381, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5363, device='cuda:0')"
0,0.04060772415467225,0.03991014898309235,"tensor(0.5358, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5333, device='cuda:0')"
0,0.04153414783182989,0.04081833654363332,"tensor(0.5312, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5298, device='cuda:0')"
0,0.041968073844256416,0.04088886781403011,"tensor(0.5254, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5230, device='cuda:0')"
0,0.042870300677329526,0.04198869238886056,"tensor(0.5327, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5299, device='cuda:0')"
0,0.04409844258040639,0.04325799019149315,"tensor(0.5196, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5173, device='cuda:0')"
0,0.04428830220419399,0.04346935143400472,"tensor(0.5283, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5264, device='cuda:0')"
0,0.04492657305594047,0.043872202426181735,"tensor(0.5119, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5093, device='cuda:0')"
0,0.04625307976232585,0.04470792512750501,"tensor(0.5093, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5070, device='cuda:0')"
0,0.04730349602764428,0.046148790902026,"tensor(0.5140, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5103, device='cuda:0')"
0,0.048328293668726666,0.04657209763095561,"tensor(0.5282, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5256, device='cuda:0')"
0,0.04916654051987649,0.04786876705896606,"tensor(0.5131, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5109, device='cuda:0')"
0,0.048926093095046315,0.047707124338120716,"tensor(0.5045, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5030, device='cuda:0')"
0,0.05040912332461155,0.048563970673633924,"tensor(0.5070, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5050, device='cuda:0')"
0,0.05200690763753305,0.04951144618137564,"tensor(0.5042, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5011, device='cuda:0')"
0,0.05128316733411846,0.04936235017333587,"tensor(0.4907, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4888, device='cuda:0')"
0,0.052773532055042455,0.05224663049853387,"tensor(0.5153, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5147, device='cuda:0')"
0,0.051716811559252486,0.049938286230359376,"tensor(0.4892, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4903, device='cuda:0')"
0,0.05342795192189568,0.051880611695288466,"tensor(0.4776, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4765, device='cuda:0')"
0,0.05395492639937485,0.05236018276462102,"tensor(0.5130, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5106, device='cuda:0')"
0,0.05403410356148805,0.0531136474067214,"tensor(0.5118, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5110, device='cuda:0')"
0,0.054157095529839286,0.052778338907998705,"tensor(0.5142, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5131, device='cuda:0')"
0,0.05483942097147053,0.053228820742237,"tensor(0.5013, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4993, device='cuda:0')"
0,0.05460728765283743,0.05271454454529923,"tensor(0.4791, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4778, device='cuda:0')"
0,0.05546113543378406,0.05303932835261751,"tensor(0.4887, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4871, device='cuda:0')"
0,0.05594211281879726,0.05408406412120252,"tensor(0.4719, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4695, device='cuda:0')"
0,0.056627711649077914,0.05520616354313948,"tensor(0.4739, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4710, device='cuda:0')"
0,0.05719060522207763,0.05501799621460154,"tensor(0.4917, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4891, device='cuda:0')"
0,0.05715332024760005,0.05519051097281154,"tensor(0.4851, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4837, device='cuda:0')"
0,0.0581642800643637,0.05649257218570108,"tensor(0.5091, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5076, device='cuda:0')"
0,0.057565112693888275,0.05540524065814477,"tensor(0.4714, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4677, device='cuda:0')"
0,0.057150991003019604,0.05482916686918258,"tensor(0.5034, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5009, device='cuda:0')"
0,0.05847852912556913,0.05671523077255493,"tensor(0.4916, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4891, device='cuda:0')"
0,0.05937868585340919,0.057384648656878715,"tensor(0.4941, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4926, device='cuda:0')"
0,0.059701832293630464,0.05776353634715823,"tensor(0.4986, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4955, device='cuda:0')"
0,0.05874411218031093,0.05646644459182988,"tensor(0.4844, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4812, device='cuda:0')"
0,0.05951353488337765,0.05747949638236415,"tensor(0.4849, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4826, device='cuda:0')"
0,0.059664847676942315,0.05712787386310482,"tensor(0.4745, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4722, device='cuda:0')"
0,0.060165185951905745,0.05779444015140319,"tensor(0.4942, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4916, device='cuda:0')"
0,0.05991665417428847,0.058066771577165326,"tensor(0.4962, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4942, device='cuda:0')"
0,0.060900080025790955,0.059433579617960856,"tensor(0.4762, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4744, device='cuda:0')"
0,0.060333362610771116,0.05803984607678604,"tensor(0.4821, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4801, device='cuda:0')"
0,0.061869319797609755,0.05963564386074594,"tensor(0.4810, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4790, device='cuda:0')"
0,0.06208765972010129,0.06001224965141051,"tensor(0.5062, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5024, device='cuda:0')"
