epoch,train_recall,test_recall,train_loss,val_loss
0,0.016983700795754283,0.03288240965247763,"tensor(0.6918, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6710, device='cuda:0')"
0,0.02569095183355628,0.04098325802637657,"tensor(0.6401, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6337, device='cuda:0')"
0,0.030810294871068497,0.03786215830901742,"tensor(0.6139, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6103, device='cuda:0')"
0,0.034290725998423796,0.03828264539234846,"tensor(0.6082, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6043, device='cuda:0')"
0,0.0337409365187175,0.03831218778140128,"tensor(0.5923, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5890, device='cuda:0')"
0,0.0349925527382528,0.03867331355120969,"tensor(0.5760, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5732, device='cuda:0')"
0,0.03764903517997251,0.03848589133626626,"tensor(0.5554, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5533, device='cuda:0')"
0,0.03885045519582484,0.038555513488882275,"tensor(0.5616, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5590, device='cuda:0')"
0,0.0411815305484678,0.038210477279036086,"tensor(0.5606, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5584, device='cuda:0')"
0,0.043253464956200624,0.03725396076698417,"tensor(0.5593, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5566, device='cuda:0')"
0,0.04360718799527225,0.03571255453683828,"tensor(0.5395, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5375, device='cuda:0')"
0,0.04424577202525082,0.0335321455472808,"tensor(0.5208, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5185, device='cuda:0')"
0,0.044483517729920825,0.033289606467251036,"tensor(0.5473, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5451, device='cuda:0')"
0,0.04523399687266018,0.03330581721515767,"tensor(0.5398, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5389, device='cuda:0')"
0,0.0460892748338087,0.03362795467448215,"tensor(0.5299, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5280, device='cuda:0')"
0,0.04640197170003171,0.03380588691368822,"tensor(0.5292, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5266, device='cuda:0')"
0,0.04670651133868808,0.033790606311075555,"tensor(0.5283, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5249, device='cuda:0')"
0,0.04764289821492632,0.03373221024237446,"tensor(0.5194, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5172, device='cuda:0')"
0,0.04833940033166469,0.03381059279317227,"tensor(0.5531, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5502, device='cuda:0')"
0,0.04827513439039694,0.03392099346293642,"tensor(0.5383, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5367, device='cuda:0')"
0,0.049974665109744354,0.03247590640912804,"tensor(0.5209, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5189, device='cuda:0')"
0,0.0502655050410228,0.033305525304448906,"tensor(0.5193, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5175, device='cuda:0')"
0,0.05018891555079221,0.03361882331359742,"tensor(0.5220, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5200, device='cuda:0')"
0,0.05027644210769904,0.034502921507344575,"tensor(0.5202, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5177, device='cuda:0')"
0,0.050367407472695844,0.03573783888489791,"tensor(0.5004, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4977, device='cuda:0')"
0,0.050555169545758324,0.035036266167454505,"tensor(0.5080, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5057, device='cuda:0')"
0,0.050585404650484375,0.0340995522408671,"tensor(0.5207, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5186, device='cuda:0')"
0,0.051656344122671456,0.03279368665184721,"tensor(0.5117, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5103, device='cuda:0')"
0,0.05120491799775965,0.032642165253943686,"tensor(0.5317, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5283, device='cuda:0')"
0,0.051508523533861185,0.0328222198991923,"tensor(0.5319, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5296, device='cuda:0')"
0,0.05192088411849506,0.033558278271913156,"tensor(0.5058, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5029, device='cuda:0')"
0,0.05236590512369272,0.034728108120038195,"tensor(0.4926, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4905, device='cuda:0')"
0,0.05281409800988801,0.03347799461408309,"tensor(0.5013, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5000, device='cuda:0')"
0,0.053016821673444466,0.03286412038354753,"tensor(0.4971, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4946, device='cuda:0')"
