epoch,train_recall,test_recall,train_loss,val_loss
0,0.005772353808360033,0.002742519266846068,"tensor(0.7022, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6653, device='cuda:0')"
0,0.006282505311678324,0.013055723625003958,"tensor(0.4558, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.3782, device='cuda:0')"
0,0.0070478758986213,0.007298300541808295,"tensor(0.1791, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.1434, device='cuda:0')"
0,0.008429826607311234,0.008188796260201749,"tensor(0.0530, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0372, device='cuda:0')"
0,0.00701935548703524,0.010125044207615034,"tensor(0.0117, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0090, device='cuda:0')"
0,0.00755346695107584,0.00846883158278428,"tensor(0.0038, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0031, device='cuda:0')"
0,0.0063862159117849355,0.009086090646344759,"tensor(0.0017, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0078, device='cuda:0')"
0,0.006573825259912127,0.010342783668880317,"tensor(0.0077, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0165, device='cuda:0')"
0,0.0074599224323852065,0.011852512346493283,"tensor(0.0138, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0115, device='cuda:0')"
0,0.006167532681856093,0.008975788878690858,"tensor(0.0098, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0043, device='cuda:0')"
0,0.006522968415124139,0.00494527526926998,"tensor(0.0026, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0040, device='cuda:0')"
0,0.006481256391974237,0.009022709428598352,"tensor(0.0049, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0046, device='cuda:0')"
0,0.005820645689364022,0.005213836126514177,"tensor(0.0050, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0065, device='cuda:0')"
0,0.005929458916326215,0.0057840866668189,"tensor(0.0032, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0021, device='cuda:0')"
0,0.005997402160490971,0.00320209712763644,"tensor(0.0098, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0021, device='cuda:0')"
0,0.006154872605885184,0.004101968899405629,"tensor(0.0042, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0018, device='cuda:0')"
0,0.005994014799061617,0.008803110094725617,"tensor(0.0027, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0014, device='cuda:0')"
0,0.006432666987962995,0.00945912274772837,"tensor(0.0015, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0011, device='cuda:0')"
0,0.006000694995736916,0.0036768388498183654,"tensor(0.0082, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0025, device='cuda:0')"
0,0.006981878677423128,0.003804265345643467,"tensor(0.0012, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0012, device='cuda:0')"
0,0.006686777063060803,0.006757334218899144,"tensor(0.0005, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0002, device='cuda:0')"
0,0.006960848596867746,0.007263401298194908,"tensor(0.0021, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0013, device='cuda:0')"
0,0.007166177444177601,0.007362329206796653,"tensor(0.0118, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0050, device='cuda:0')"
0,0.008805664992363939,0.007519051992565278,"tensor(0.0026, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.0003, device='cuda:0')"
