epoch,train_recall,test_recall,train_loss,val_loss
0,0.018584563135977734,0.0195975377815211,"tensor(0.6865, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6674, device='cuda:0')"
0,0.025834240704740666,0.027019287317780836,"tensor(0.6314, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6262, device='cuda:0')"
0,0.026478642631547904,0.02736181737339991,"tensor(0.6123, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6081, device='cuda:0')"
0,0.031338515874812095,0.03254076532796859,"tensor(0.5973, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5921, device='cuda:0')"
0,0.03532932978267591,0.036572525671123055,"tensor(0.5728, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5692, device='cuda:0')"
0,0.03666528979506066,0.03834913070561392,"tensor(0.5615, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5591, device='cuda:0')"
0,0.037114095896878876,0.03888109115634027,"tensor(0.5721, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5695, device='cuda:0')"
0,0.03757778686521169,0.039358592312930436,"tensor(0.5525, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5504, device='cuda:0')"
0,0.0378902641577229,0.0394264003573327,"tensor(0.5507, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5479, device='cuda:0')"
0,0.038083059991768704,0.03944078027031646,"tensor(0.5477, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5450, device='cuda:0')"
0,0.03935675655663927,0.04063825648551583,"tensor(0.5255, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5222, device='cuda:0')"
0,0.04008424500604512,0.041391679004568804,"tensor(0.5133, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5103, device='cuda:0')"
0,0.04128300277049775,0.04268055556475994,"tensor(0.5139, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5110, device='cuda:0')"
0,0.04228753766049183,0.04341148526204687,"tensor(0.5225, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5195, device='cuda:0')"
0,0.04288012733950971,0.04397857474648208,"tensor(0.5309, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5261, device='cuda:0')"
0,0.04425857647318743,0.0446576087732683,"tensor(0.5220, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5196, device='cuda:0')"
0,0.044901782097445914,0.0453743103667286,"tensor(0.5168, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5127, device='cuda:0')"
0,0.04475199258400112,0.046363160192670914,"tensor(0.5184, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5166, device='cuda:0')"
0,0.047156024003543906,0.04834066579702736,"tensor(0.5080, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5063, device='cuda:0')"
0,0.0485718000749089,0.04976338075046155,"tensor(0.5148, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5120, device='cuda:0')"
0,0.04934247216576361,0.04998661955437226,"tensor(0.5129, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5117, device='cuda:0')"
0,0.05000826439784246,0.051489030560496626,"tensor(0.5061, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5040, device='cuda:0')"
0,0.05078305472152168,0.05175146287004957,"tensor(0.5201, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5186, device='cuda:0')"
0,0.04984425520758139,0.050948020476021566,"tensor(0.5051, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5029, device='cuda:0')"
0,0.04954843675094569,0.050360984228242776,"tensor(0.4919, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4878, device='cuda:0')"
0,0.051253139453589974,0.05273417409723609,"tensor(0.5029, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5000, device='cuda:0')"
0,0.05109940687667475,0.05227793178215177,"tensor(0.4961, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.4928, device='cuda:0')"
0,0.05205821668874022,0.05288985488591605,"tensor(0.5042, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5013, device='cuda:0')"
